,semester,college,department,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type
384,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910414,SESE10101,,"Special Ship Design Project(I)
",特殊船舶設計專題實作(1),Unlimited,8,M567-,1,3,林俊成,,Required
385,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910415,SESE00034,,"japanese(I)
",日文(一) ,Unlimited,29,F12-,2,2,系統工程,,Elective
386,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910416,SESE20022,,"Introduction to Cryptography
",密碼學概論,Unlimited,15,F123-,3,3,羅嘉寧,,Required
387,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910417,SESE00026,,"Calculus Tutor(1)
",微積分輔導(1),Unlimited,98,Rabc-,0,3,系統工程,,Elective
388,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910418,SESE00036,,"General Physics Tutor(1)
",普通物理輔導(1),Unlimited,96,Mabc-,0,3,系統工程,,Elective
389,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910419,SESE00035,,"General Chemistry Tutor
",普通化學輔導,Unlimited,98,Fabc-,0,3,系統工程,,Elective
390,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910420,SESE20078,,"Project on Mechanical Design and Manufactujring (3)
",設計製造專題實作(3),Unlimited,4,M567-,1,3,尤懷德,,Required
391,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910421,SESE00034,,"japanese(I)
",日文(一) ,Unlimited,29,F34-,2,2,系統工程,,Elective
392,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910422,SESE00005,,"Biographical Literature
",傳記文學賞析,Unlimited,10,W56-,2,2,系統工程,,Elective
393,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910424,SESE00030,,"Gender Education
",性別教育,Unlimited,11,R56-,2,2,系統工程,,Elective
394,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910425,SESE00044,,"The Study of Death
",生死學,Unlimited,30,R56-,2,2,系統工程,,Elective
395,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910426,SESE00046,,"Modern Politics Thoughe
",當代政治思潮,Unlimited,29,F12-,2,2,系統工程,,Elective
396,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910427,SESE00046,,"Modern Politics Thoughe
",當代政治思潮,Unlimited,29,F34-,2,2,系統工程,,Elective
397,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910428,SESE00039,,"Service Learning(2)
",服務學習 (2),Unlimited,14,R6-,0,1,藍建武,,Required
398,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910429,SESE00039,,"Service Learning(2)
",服務學習 (2),Unlimited,33,F1-,0,1,陳冠宇,,Required
399,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910430,SESE00061,,"Physical Education(3)
",體育(3),Unlimited,38,T12-,0,2,系統工程,,Required
400,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910431,SESE00061,,"Physical Education(3)
",體育(3),Unlimited,29,T34-,0,2,系統工程,,Required
401,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910432,SESE00061,,"Physical Education(3)
",體育(3),Unlimited,32,T34-,0,2,系統工程,,Required
402,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910433,SESE00063,,"Physical Education(5)
",體育(5),Unlimited,20,W34-,0,2,系統工程,,Required
403,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910434,SESE00063,,"Physical Education(5)
",體育(5),Unlimited,35,R34-,0,2,系統工程,,Required
404,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910435,SESE00063,,"Physical Education(5)
",體育(5),Unlimited,49,R34-,0,2,系統工程,,Required
405,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910436,SESE00063,,"Physical Education(5)
",體育(5),Unlimited,40,W34-,0,2,系統工程,,Required
406,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910437,SESE10171,,"Physical Education(7)
",體育(7),Unlimited,29,R56-,0,2,系統工程,,Required
407,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910438,SESE10171,,"Physical Education(7)
",體育(7),Unlimited,5,W12-,0,2,系統工程,,Required
408,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910439,SESE10171,,"Physical Education(7)
",體育(7),Unlimited,11,R12-,0,2,系統工程,,Required
409,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910440,SESE10186,,"Physical Education
",體育,Unlimited,10,W78-,0,2,系統工程,,Required
410,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910441,SESE10030,,"Workshop Practice
",工廠實習,Unlimited,15,W34-,1,2,黃國鑫,,Required
411,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910442,SESE00018,,"Studies on Mainland China
",大陸問題研究,Unlimited,13,T567-,3,3,系統工程,,Required
412,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910443,SESE20051,,"Satellite Meteorology
",衛星氣象學,Unlimited,3,T1R12-,3,3,林永慶,,Elective
413,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910445,SESE10048,,"Special Topics for the Control and Automation
",控制與自動化專題實作(1),Unlimited,5,M567-,1,3,林振輝,,Required
414,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910446,SESE10091,,"Project on Thermal Fluid
",熱流量測專題實作(1),Unlimited,5,M9ab-,1,3,賴渝翔,,Required
415,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910448,SESE00121,,"Basic Military English
",基礎軍事英文,Unlimited,10,F12-,2,2,系統工程,,Elective
416,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910449,SESE00121,,"Basic Military English
",基礎軍事英文,Unlimited,12,F34-,2,2,系統工程,,Elective
417,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910450,SESE00122,,"Introduction to Kinematics
",運動科學概論,Unlimited,28,M34-,2,2,系統工程,,Elective
418,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910451,SESE00123,,"Pressure Management and Career Planning
",壓力管理與生涯規劃,Unlimited,22,W12-,2,2,系統工程,,Elective
419,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910453,SESE00123,,"Pressure Management and Career Planning
",壓力管理與生涯規劃,Unlimited,24,W34-,2,2,系統工程,,Elective
420,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910454,SESE00124,,"Fitness and Health
",體適能與健康,Unlimited,23,R56-,2,2,系統工程,,Elective
421,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910455,SESE00055,,"Financial Management
",財務管理 ,Unlimited,27,F12-,2,2,系統工程,,Elective
422,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910456,SESE00055,,"Financial Management
",財務管理 ,Unlimited,29,F34-,2,2,系統工程,,Elective
423,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910457,SESE00009,,"History of Taiwan
",台灣史,Unlimited,5,W78-,2,2,系統工程,,Elective
424,111 Fall Semester,Faculty of System Engineering,SET(Undergraduate Degree Program of System Engineering and Technology),910458,SESE00059,,"Physical Education(1)
",體育(1),Unlimited,27,T56-,0,2,系統工程,,Required
425,,College of Computer Science,DCP(Department of Computer Science),,,,,,,,,,,,,
426,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515600,CSCS10018,,"Computer Science and Engineering Projects (I)
ENG",資訊工程專題(一),0,164,S56-ED102[GF],2,2,資工系,,Required
427,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515601,CSCS20002,,"LabVIEW Programming Language
[COE,CI] GECIDAST",LabVIEW 程式語言,70,82,"F34-EC315[GF],F34-EC316[GF]",3,3,蕭子健,,Elective
428,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515602,CSCS00003,,"Career Planning and Mentor of Hours
",生涯規劃及導師時間,218,188,W78-EDB27[GF],0,2,楊武,,Required
429,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515603,CSCS20013,,"Introduction to Multimedia Information System
",多媒體資訊系統概論,80,101,F56-EC022[GF],3,3,蕭旭峰,,Elective
430,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515604,CSCS20012,,"Multimedia and Human Computer Interaction Capstone
",多媒體與人機互動總整與實作,60,39,T56-ED117[GF],3,3,詹力韋、張永儒,,Elective
431,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515605,CSCS00002,,"Service Learning II
",服務學習(二),218,167,T1-ED117[GF],0,1,黃敬群,,Required
432,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515606,CSCS20043,,"Computer System Administration
",計算機系統管理,131,116,Rabc-EC122[GF],3,3,曾建超,,Elective
433,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515609,CSCS10002,,"Basic Programming
",基礎程式設計,Unlimited,284,,0,3,洪瑞鴻、黃寗琪、林政寬,,Required
434,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515610,CSCS10020,,"Computer Science Seminars
",資訊工程研討,218,213,M56-ED117[GF],0,2,林一平,,Required
435,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515611,CSCS10019,,"Computer Science and Engineering Projects (II)
ENG",資訊工程專題(二),175,110,W78-EC022[GF],2,2,邱維辰,,Required
436,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515612,CSCS20009,,"Elementary graph theory
",圖形理論導論,150,152,M56-EC022[GF],3,3,李毅郎,,Elective
437,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515613,CSCS10006,,"Digital Circuit Lab.
ENG",數位電路實驗,60,57,"MabcF34-EC022[GF],Mabc-EC220[GF],Mabc-EC221[GF],Mabc-EC222[GF]",3,5,范倫達,,Elective
438,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515614,CSCS20033,,"Competitive Programming (II)
",競技程式設計(二),65,13,"Fabc-EC022[GF],Fabc-EC122[GF]",3,3,謝旻錚,,Elective
439,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515615,CSCS20032,,"Competitive Programming(III)
",競技程式設計(三),80,11,S34n-EC115[GF],3,3,謝旻錚,,Elective
440,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515616,CSCS20004,,"MATLAB Programming Language
ENG",MATLAB 程式語言,40,48,T34-EC315[GF],3,3,王才沛,,Elective
441,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515617,CSCS20052,,"Introduction to Natural Language Processing
ENG",自然語言處理概論,40,32,R567-EC115[GF],3,3,顏安孜,,Elective
442,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515618,CSCS20008,,"Enterprise Cybersecurity
",企業網路安全,40,46,R34-EC329[GF],3,3,謝續平,,Elective
443,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515620,CSCS20025,,"Computer Vision for UAV Autopilot
",無人機自動飛航與電腦視覺概論,36,46,Tabc-,3,3,陳冠文,,Elective
444,111 Fall Semester,College of Computer Science,DCP(Department of Computer Science),515621,CSCS20019,,"Microprocessor Systems: Principles andImplementation
",微處理機系統原理與實作,60,21,F34-EC114[GF],3,3,蔡淳仁,,Elective
445,,College Of Engineering,DCV(Department of Civil Engineering),,,,,,,,,,,,,
446,111 Fall Semester,College Of Engineering,DCV(Department of Civil Engineering),516200,ENCV10007,,"Engineering Materials
",工程材料學,55,64,T56R2-EB118[GF],3,3,陳垂欣,,Required
