semester,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type,summary
1111.0,563036.0,GEPE10022,交大校區游泳館,Fundamental Swimming,體育－游泳初學乙,40,40,T78-PE[GF],0.0,2.0,林國威,,1,
1111.0,563037.0,GEPE10072,交大校區東區羽球館,Badminton,羽球甲B,36,36,T78-PE[GF],0.0,2.0,王志全,,1,
1111.0,563038.0,GEPE10069,交大校區,Exercise walking and jogging,健走與慢跑,40,40,T78-PE[GF],0.0,2.0,江竹偉,,1,
1111.0,563039.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,48,W12-PE[GF],0.0,2.0,詹富鈞,,1,
1111.0,563040.0,GEPE00001,,Physical Education,大一體育,Unlimited,47,W12-PE[GF],0.0,2.0,李建毅,,1,
1111.0,563041.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,46,W12-PE[GF],0.0,2.0,陳忠強,,1,
1111.0,563042.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,44,W12-PE[GF],0.0,2.0,鄭智仁,,1,
1111.0,563043.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,50,W34-PE[GF],0.0,2.0,張祐華,,1,
1111.0,563044.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,35,W34-PE[GF],0.0,2.0,詹富鈞,,1,
1111.0,563045.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,48,R12-PE[GF],0.0,2.0,江竹偉,,1,
1111.0,563046.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,50,R12-PE[GF],0.0,2.0,李建毅,,1,
1111.0,563047.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,58,R12-PE[GF],0.0,2.0,陳玫伶,,1,
1111.0,563048.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,29,R12-PE[GF],0.0,2.0,伍啟萌,,1,
1111.0,563049.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,52,R34-PE[GF],0.0,2.0,陳忠強,,1,
1111.0,563050.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,48,R34-PE[GF],0.0,2.0,江竹偉,,1,
1111.0,563051.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,67,R34-PE[GF],0.0,2.0,陳玫伶,,1,
1111.0,563052.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,37,R34-PE[GF],0.0,2.0,詹益欣,,1,
1111.0,563053.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,36,F56-PE[GF],0.0,2.0,陳玫伶,,1,
1111.0,563054.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,30,F78-PE[GF],0.0,2.0,張振興,,1,
1111.0,563055.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,49,F78-PE[GF],0.0,2.0,江竹偉,,1,
1111.0,563056.0,GEPE00001,交大校區,Physical Education,大一體育,Unlimited,64,F78-PE[GF],0.0,2.0,陳玫伶,,1,
1111.0,563057.0,GEPE20003,選修體育僅適用一學期，選修課程不得抵免大一至大三體育課程 交大校區綜合球館2樓,Advanced Tennis,競技網球(一),30,16,R78-PE[GF],1.0,2.0,詹益欣,,2,
1111.0,563058.0,GEPE20001,選修體育僅適用一學期，選修課程不得抵免大一至大三體育課程 交大校區體育館,Advanced Basketball,競技籃球(一),30,16,R78-PE[GF],1.0,2.0,陳忠強,,2,
1111.0,563059.0,GEPE20002,選修體育僅適用一學期，選修課程不得抵免大一至大三體育課程 交大校區體育館,Advanced Volleyball,競技排球(一),30,16,Wab-PE[GF],1.0,2.0,張振興,,2,
1111.0,563060.0,GEPE10043,交大校區綜合球館2樓,Female Tennis,體育－女生網球,32,32,W56-PE[GF],0.0,2.0,伍啟萌,,1,
1111.0,563061.0,GEPE10044,,Female Badminton,體育－女生羽球,36,35,R56-PE[GF],0.0,2.0,王志全,,1,
1111.0,563062.0,GEPE10041,,Female Volleyball,體育－女生排球甲,40,40,W56-PE[GF],0.0,2.0,李建毅,,1,
1111.0,563063.0,GEPE10042,交大校區,Female Volleyball,體育－女生排球乙,40,33,R56-PE[GF],0.0,2.0,李建毅,,1,
1111.0,563064.0,GEPE10070,交大校區,Female Basic Rhythmic Movement,女生基礎律動,40,40,W56-PE[GF],0.0,2.0,巫慧萍,,1,
1111.0,563065.0,GEPE10040,交大校區,Female Yoga,體育－女生瑜伽,40,40,R56-PE[GF],0.0,2.0,巫慧萍,,1,
1111.0,563066.0,GEPE10038,交大校區,Female Table tennis,體育－女生桌球甲,40,40,W56-PE[GF],0.0,2.0,游鳳芸,,1,
1111.0,563067.0,GEPE10039,交大校區,Female Table tennis,體育－女生桌球乙,40,40,R56-PE[GF],0.0,2.0,游鳳芸,,1,
1111.0,563068.0,GEPE10037,交大校區,Female Basketball,體育－女生籃球,40,31,W56-PE[GF],0.0,2.0,鄭智仁,,1,
1111.0,563070.0,GEPE10028,交大校區體育館體適能教室,MV dance,體育－MV熱舞,40,40,W12-PE[GF],0.0,2.0,林怡君,,1,
1111.0,563071.0,GEPE10032,交大校區體育館體適能教室,Fitness,體育－健康體適能甲,40,40,W34-PE[GF],0.0,2.0,林怡君,,1,
1111.0,563072.0,GEPE10033,交大校區,Fitness,體育－健康體適能乙,40,41,W56-PE[GF],0.0,2.0,張振興,,1,
1111.0,563073.0,GEPE10065,第一堂課程於交大校區田徑場集合，第二堂課起在高仕高爾夫竹科練習場-新竹市東區湖濱三路1號,Golf,體育－高爾夫球甲,40,33,R12-PE[GF],0.0,2.0,張嘉洲,,1,
1111.0,563074.0,GEPE10066,第一堂課於交大校區田徑場集合，第二堂課起在高仕高爾夫竹科練習場-新竹市東區湖濱三路1號,Golf,體育－高爾夫球乙,40,40,R34-PE[GF],0.0,2.0,張嘉洲,,1,
1111.0,563075.0,GEPE10035,交大校區,Fitness and strength training,體育－健康體能與肌力訓練乙,40,40,R78-PE[GF],0.0,2.0,廖威彰,,1,
1111.0,563076.0,GEPE10029,交大校區,Yoga,體育－瑜珈,40,40,F34-PE[GF],0.0,2.0,巫慧萍,,1,
1111.0,563077.0,GEPE10031,交大校區體育館B1健身房,Fitness,體育－健康體適能丙,40,40,F56-PE[GF],0.0,2.0,江竹偉,,1,
1111.0,563078.0,GEPE10018,交大校區,Chinese Martial Arts,體育－國術甲,40,40,F56-PE[GF],0.0,2.0,徐卉宣,,1,
1111.0,563079.0,GEPE10019,交大校區,Chinese Martial Arts,體育－國術乙,40,40,F78-PE[GF],0.0,2.0,徐卉宣,,1,
1111.0,563080.0,GEPE10030,交大校區,Fitness,體育－健康體適能丁,40,40,R34-PE[GF],0.0,2.0,鄭智仁,,1,
1111.0,563081.0,GEPE10036,第一週上課時間:12:40、地點於交大校區游泳館二樓健身房外集合。,Adapted Physical Education,體育－適應體育,Unlimited,11,W78-PE[GF],0.0,2.0,詹益欣,,1,
1111.0,563082.0,GEPE10061,交大校區,Softball,體育－壘球甲,40,40,R56-PE[GF],0.0,2.0,黃杉楹,,4,
1111.0,563083.0,GEPE10034,交大校區,Fitness and strength training,體育－健康體能與肌力訓練甲,40,40,R56-PE[GF],0.0,2.0,廖威彰,,1,
1111.0,563084.0,GEPE10049,交大校區,Tennis,體育－網球丙,32,32,R56-PE[GF],0.0,2.0,伍啟萌,,1,
1111.0,563085.0,GEPE10023,交大校區,Basketball,體育－籃球甲,40,40,R56-PE[GF],0.0,2.0,鄭智仁,,1,
1111.0,563086.0,GEPE10062,交大校區,Softball,體育－壘球乙,40,40,R78-PE[GF],0.0,2.0,黃杉楹,,1,
1111.0,563087.0,GEPE10009,交大校區東區羽球館,Badminton,羽球,36,36,F56-PE[GF],0.0,2.0,王志全,,1,
1111.0,563088.0,GEPE10048,交大校區,Tennis,體育－網球丁,32,32,F56-PE[GF],0.0,2.0,伍啟萌,,1,
1111.0,563089.0,GEPE10015,交大校區,Aerobic dance,體育－有氧舞蹈乙,40,40,F56-PE[GF],0.0,2.0,巫慧萍,,1,
1111.0,563090.0,GEPE10026,交大校區,Table tennis,體育－桌球甲,40,40,R78-PE[GF],0.0,2.0,游鳳芸,,1,
1111.0,563091.0,GEPE10027,交大校區,Table tennis,體育－桌球乙,40,40,F12-PE[GF],0.0,2.0,游鳳芸,,1,
1111.0,563092.0,GEPE10025,交大校區,Basketball,體育－籃球乙,40,33,F12-PE[GF],0.0,2.0,鄭智仁,,1,
1111.0,563093.0,GEPE10047,交大校區,Volleyball,體育－排球乙,40,41,F12-PE[GF],0.0,2.0,李建毅,,1,
1111.0,563094.0,GEPE10055,交大校區,Football,體育－足球乙,40,42,F12-PE[GF],0.0,2.0,張生平,,1,
1111.0,563095.0,GEPE10061,交大校區,Softball,體育－壘球甲,40,39,F12-PE[GF],0.0,2.0,黃杉楹,,1,
1111.0,563096.0,GEPE10051,交大校區,Tennis,體育－網球乙,32,32,F12-PE[GF],0.0,2.0,詹益欣,,1,
1111.0,563097.0,GEPE10057,交大校區,Badminton,體育－羽球乙,36,35,F12-PE[GF],0.0,2.0,廖威彰,,1,
1111.0,563098.0,GEPE10020,交大校區游泳館,Swimming,體育－游泳,40,40,F12-PE[GF],0.0,2.0,徐國陽,,1,
1111.0,563099.0,GEPE10064,第一堂課於交大校區田徑場集合，第二堂課起在高仕高爾夫竹科練習場-新竹市東區湖濱三路1號,Golf,體育－高爾夫球丙,40,39,F12-PE[GF],0.0,2.0,陳忠強,,1,
1111.0,563100.0,GEPE10025,交大校區,Basketball,體育－籃球乙,40,40,F34-PE[GF],0.0,2.0,鄭智仁,,1,
1111.0,563101.0,GEPE10047,交大校區,Volleyball,體育－排球乙,40,39,F34-PE[GF],0.0,2.0,李建毅,,1,
1111.0,563102.0,GEPE10055,交大校區,Football,體育－足球乙,40,41,F34-PE[GF],0.0,2.0,張生平,,1,
1111.0,563103.0,GEPE10062,交大校區,Softball,體育－壘球乙,40,40,F34-PE[GF],0.0,2.0,黃杉楹,,1,
1111.0,563104.0,GEPE10052,東區網球場,Tennis,體育－網球乙Ａ,32,32,F34-PE[GF],0.0,2.0,伍啟萌,,1,
1111.0,563105.0,GEPE10053,交大校區綜合球館2樓,Tennis,體育－網球乙Ｂ,32,31,F34-PE[GF],0.0,2.0,詹益欣,,1,
1111.0,563106.0,GEPE10063,第一堂課於交大校區田徑場集合，第二堂課起在高仕高爾夫竹科練習場-新竹市東區湖濱三路1號,Golf,體育－高爾夫球丁,40,38,F34-PE[GF],0.0,2.0,陳忠強,,1,
1111.0,563107.0,GEPE10058,交大校區綜合球館,Badminton,體育－羽球乙A,36,36,F34-PE[GF],0.0,2.0,廖威彰,,1,
1111.0,563108.0,GEPE10059,交大校區羽球館,Badminton,體育－羽球乙B,36,36,F34-PE[GF],0.0,2.0,王志全,,1,
1111.0,563109.0,GEPE10006,交大校區游泳館,swim,游泳,40,40,F34-PE[GF],0.0,2.0,徐國陽,,1,
1111.0,563110.0,GEPE20008,交大校區,Basketball team(Male),體育－籃球校隊(男),Unlimited,23,,0.0,2.0,陳忠強,,1,
1111.0,563111.0,GEPE20011,交大校區,Volleyball team(Male),體育－排球校隊(男),Unlimited,16,,0.0,2.0,張振興,,1,
1111.0,563112.0,GEPE20015,交大校區,Soccer team(Male),體育－足球校隊(男),Unlimited,18,,0.0,2.0,體育室C,,1,
1111.0,563113.0,GEPE20018,交大校區,Baseball team(Male),體育－棒球校隊(男),Unlimited,18,,0.0,2.0,黃杉楹,,1,
1111.0,563114.0,GEPE20013,交大校區,Tennis team(Male),體育－網球校隊(男),Unlimited,27,,0.0,2.0,詹益欣,,1,
1111.0,563115.0,GEPE20016,交大校區,Badminton team(Male),體育－羽球校隊(男),Unlimited,19,,0.0,2.0,王志全,,1,
1111.0,563116.0,GEPE20010,交大校區,Table Tennis team(Male),體育－桌球校隊(男),Unlimited,23,,0.0,2.0,游鳳芸,,1,
1111.0,563117.0,GEPE20006,交大校區,Track & Field team,體育－田徑校隊,Unlimited,25,,0.0,2.0,江竹偉,,1,
1111.0,563118.0,GEPE20005,交大校區,Arch team,體育－射箭校隊,Unlimited,15,,0.0,2.0,傅恆霖,,1,
1111.0,563119.0,GEPE20007,交大校區,Swimming team,體育－游泳校隊,Unlimited,16,,0.0,2.0,巫慧萍,,1,
1111.0,563120.0,GEPE20009,交大校區,Basketball team(Female),體育－籃球校隊(女),Unlimited,11,,0.0,2.0,鄭智仁,,1,
1111.0,563121.0,GEPE20012,交大校區,Volleyball team(Female),體育－排球校隊(女),Unlimited,17,,0.0,2.0,李建毅,,1,
1111.0,563122.0,GEPE20014,交大校區,Tennis team(Female),體育－網球校隊(女),Unlimited,13,,0.0,2.0,伍啟萌,,1,
1111.0,563123.0,GEPE20017,交大校區,Badminton team(Female),體育－羽球校隊(女),Unlimited,17,,0.0,2.0,廖威彰,,1,
1111.0,563124.0,GEPE00001,(陽明校區)上課地點：活動中心綜合球場。,Physical Education,大一體育,Unlimited,34,T78-PhE[YM],0.0,2.0,陳厚諭,,4,
1111.0,563125.0,GEPE00001,(陽明校區)上課地點：山頂田徑場。,Physical Education,大一體育,Unlimited,33,T78-PhE[YM],0.0,2.0,徐煒杰,,1,
1111.0,563126.0,GEPE00001,(陽明校區)上課地點：山下籃球場。,Physical Education,大一體育,Unlimited,34,F56-PhE[YM],0.0,2.0,張耀庭,,4,
1111.0,563127.0,GEPE00001,(陽明校區)上課地點：活動中心綜合球場。,Physical Education,大一體育,Unlimited,32,F78-PhE[YM],0.0,2.0,陳著,,1,
1111.0,563128.0,GEPE00001,(陽明校區)上課地點：活動中心綜合球場。,Physical Education,大一體育,Unlimited,41,M56-PhE[YM],0.0,2.0,藍于青,,1,
1111.0,563129.0,GEPE00001,(陽明校區)上課地點：活動中心桌球室。,Physical Education,大一體育,Unlimited,40,T56-PhE[YM],0.0,2.0,黃中興,,1,
1111.0,563130.0,GEPE00001,(陽明校區)上課地點：活動中心綜合球場。,Physical Education,大一體育,Unlimited,32,F56-PhE[YM],0.0,2.0,陳著,,1,
1111.0,563131.0,GEPE00001,(陽明校區)上課地點：活動中心桌球室。,Physical Education,大一體育,Unlimited,41,T34-PhE[YM],0.0,2.0,藍于青,,1,
1111.0,563132.0,GEPE00001,(陽明校區)上課地點：活動中心桌球室。,Physical Education,大一體育,Unlimited,37,M12-PhE[YM],0.0,2.0,林昭光,,4,
1111.0,563133.0,GEPE00001,(陽明校區)上課地點：活動中心重量訓練室。,Physical Education,大一體育,Unlimited,45,T34-PhE[YM],0.0,2.0,林昭光,,4,
1111.0,563134.0,GEPE00001,(陽明校區)上課地點：活動中心桌球室。,Physical Education,大一體育,Unlimited,28,T12-PhE[YM],0.0,2.0,黃中興,,4,
1111.0,563135.0,GEPE10007,(陽明校區)上課地點：活動中心綜合球場。,Basketball,籃球,30,31,M12-PhE[YM],0.0,2.0,許錫賢,,4,
1111.0,563136.0,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。,Pickleball,匹克球,30,30,T12-PhE[YM],0.0,2.0,林昭光,,4,
1111.0,563137.0,GEPE10001,(陽明校區)上課地點：活動中心韻律教室。,Power Extension and Relax,動力伸展與紓壓,30,31,T12-PhE[YM],0.0,2.0,藍于青,,4,
1111.0,563138.0,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。,Pickleball,匹克球,30,30,W12-PhE[YM],0.0,2.0,黃中興,,4,
1111.0,563139.0,GEPE10007,(陽明校區)上課地點：活動中心綜合球場。,Basketball,籃球,30,31,R12-PhE[YM],0.0,2.0,陳厚諭,,4,
1111.0,563140.0,GEPE10012,(陽明校區)上課地點：山頂田徑場。,Frisbee,飛盤,30,28,R12-PhE[YM],0.0,2.0,林昭光,,4,
1111.0,563141.0,GEPE10074,(陽明校區)上課地點：活動中心韻律教室。,vital aerobic exercise,熱力有氧,30,32,F12-PhE[YM],0.0,2.0,藍于青,,4,
1111.0,563142.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。,Badminton,羽球,30,30,F12-PhE[YM],0.0,2.0,林正仰,,4,
1111.0,563143.0,GEPE10011,(陽明校區)上課地點：山下網球場。,Soft Tennis,軟式網球,30,27,M34-PhE[YM],0.0,2.0,莊泰源,,4,
1111.0,563144.0,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。,Pickleball,匹克球,30,30,T34-PhE[YM],0.0,2.0,黃中興,,4,
1111.0,563145.0,GEPE10006,(陽明校區)上課地點：游泳健身館。,swim,游泳,30,31,R34-PhE[YM],0.0,2.0,陳厚諭,,4,
1111.0,563146.0,GEPE10001,(陽明校區)上課地點：活動中心韻律教室。,Power Extension and Relax,動力伸展與紓壓,30,31,F34-PhE[YM],0.0,2.0,藍于青,,4,
1111.0,563147.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。,Badminton,羽球,30,32,F34-PhE[YM],0.0,2.0,林正仰,,4,
1111.0,563148.0,GEPE10008,(陽明校區)上課地點：山下網球場。,Tennis,網球,30,30,M56-PhE[YM],0.0,2.0,莊泰源,,4,
1111.0,563149.0,GEPE10004,(陽明校區)上課地點：活動中心綜合球場。,Volleyball,排球,30,25,M34-PhE[YM],0.0,2.0,許錫賢,,4,
1111.0,563150.0,GEPE10006,(陽明校區)上課地點：游泳健身館。,swim,游泳,30,23,T56-PhE[YM],0.0,2.0,徐煒杰,,4,
1111.0,563151.0,GEPE10005,(陽明校區)上課地點：活動中桌球室。,Table Tennis,桌球,30,30,W56-PhE[YM],0.0,2.0,黃中興,,1,
1111.0,563152.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。,Badminton,羽球,30,30,W56-PhE[YM],0.0,2.0,黃志成,,4,
1111.0,563153.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。本課程陽明校區限大三以上選修。,Badminton,羽球,30,30,R56-PhE[YM],0.0,2.0,黃志成,,4,
1111.0,563154.0,GEPE10002,(陽明校區)上課地點：活動中心綜合球場。,Pickleball,匹克球,30,32,F56-PhE[YM],0.0,2.0,藍于青,,4,
1111.0,563155.0,GEPE10008,(陽明校區)上課地點：山下網球場。,Tennis,網球,30,33,M78-PhE[YM],0.0,2.0,陳厚諭,,4,
1111.0,563156.0,GEPE10001,(陽明校區)上課地點：活動中心韻律教室。,Power Extension and Relax,動力伸展與紓壓,30,31,M78-PhE[YM],0.0,2.0,藍于青,,4,
1111.0,563157.0,GEPE10005,(陽明校區)上課地點：活動中心桌球室。,Table Tennis,桌球,30,32,M78-PhE[YM],0.0,2.0,黃中興,,4,
1111.0,563158.0,GEPE10010,(陽明校區)上課地點：山頂田徑場。,Soccer,足球,30,31,M78-PhE[YM],0.0,2.0,徐煒杰,,4,
1111.0,563159.0,GEPE10005,(陽明校區)上課地點：活動中心桌球室。,Table Tennis,桌球,30,32,W78-PhE[YM],0.0,2.0,黃中興,,4,
1111.0,563160.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。,Badminton,羽球,30,32,W78-PhE[YM],0.0,2.0,黃志成,,4,
1111.0,563161.0,GEPE10009,(陽明校區)上課地點：活動中心綜合球場。本課程初選階段限牙醫二選修，開學後加退選開放各系級選修。,Badminton,羽球,30,33,F78-PhE[YM],0.0,2.0,林正仰,,4,
1111.0,563162.0,GEPE10003,(陽明校區)上課地點：活動中心韻律教室。本課程初選階段限牙醫二選修，開學後加退選開放各系級選修。,Tai Chi,太極拳,30,31,F78-PhE[YM],0.0,2.0,張耀庭,,4,
1111.0,565000.0,GEPS10003,含近代物理,Physics(I),物理(一)榮譽班,120,123,M34R78-SA321[GF],4.0,4.0,簡紋濱,,1,
1111.0,565001.0,GEPS10003,含近代物理,Physics(I),物理(一)榮譽班,65,65,M34R78-SC109[GF],4.0,4.0,楊毅,,1,
1111.0,565002.0,GEPS10003,含近代物理[English Medium Course],"Physics(I)
ENG",物理(一)榮譽班,80,81,M34R78-SA320[GF],4.0,4.0,林俊良,,1,
1111.0,565003.0,GEPS10001,[English Medium Course],"Physics(I)
ENG",物理(一),70,74,M34R78-SC110[GF],4.0,4.0,籔下篤史,,1,
1111.0,565004.0,GEPS10001,,Physics(I),物理(一),65,67,M34R78-SC151[GF],4.0,4.0,吳建德,,1,
1111.0,565005.0,GEPS10001,,Physics(I),物理(一),65,59,M34R78-SC152[GF],4.0,4.0,吳光雄,,1,
1111.0,565006.0,GEPS10001,,Physics(I),物理(一),65,65,M34R78-SC105[GF],4.0,4.0,許世英,,1,
1111.0,565007.0,GEPS10001,遠距課程,"Physics(I)
DL",物理(一),180,189,R78-SC001[GF],4.0,4.0,李威儀,,1,
1111.0,565008.0,GEPS10003,含近代物理,Physics(I),物理(一)榮譽班,80,57,T78F34-SC110[GF],4.0,4.0,陳煜璋,,1,
1111.0,565009.0,GEPS10003,含近代物理[English Medium Course],"Physics(I)
ENG",物理(一)榮譽班,80,79,T78F34-SA321[GF],4.0,4.0,郭昌洋,,1,
1111.0,565010.0,GEPS10001,[English Medium Course],"Physics(I)
ENG",物理(一),65,34,T78F34-SC105[GF],4.0,4.0,科契諾,,1,
1111.0,565011.0,GEPS10001,,Physics(I),物理(一),65,74,T78F34-SA320[GF],4.0,4.0,孟心飛,,1,
1111.0,565012.0,GEPS10001,,Physics(I),物理(一),65,66,T78F34-SC151[GF],4.0,4.0,楊本立,,1,
1111.0,565013.0,GEPS10007,,Physics Recitation(I),物理一(榮譽班)作業演算,Unlimited,103,Fbc-SA321[GF],0.0,2.0,簡紋濱,,2,
1111.0,565015.0,GEPS10007,,Physics Recitation(I),物理一(榮譽班)作業演算,Unlimited,67,Fbc-SA320[GF],0.0,2.0,林俊良,,2,
1111.0,565016.0,GEPS10005,,Physics Recitation(I),物理一作業演算,Unlimited,30,Fbc-SC110[GF],0.0,2.0,籔下篤史,,2,
1111.0,565017.0,GEPS10005,,Physics Recitation(I),物理一作業演算,Unlimited,64,Fbc-SC151[GF],0.0,2.0,吳建德,,2,
1111.0,565018.0,GEPS10005,,Physics Recitation(I),物理一作業演算,Unlimited,43,Fbc-SC152[GF],0.0,2.0,吳光雄,,2,
1111.0,565019.0,GEPS10005,,Physics Recitation(I),物理一作業演算,Unlimited,44,Fbc-SC105[GF],0.0,2.0,許世英,,2,
